VOA Reference,Property Description,Address1,Address2,Address3,Address4,Address5,Post Code,Empty Date
0000226848N,STORE AND PREMISES,Unit 13D,Oakway Court,Meadowfield,Durham,,DH7 8XD,20170304
0000286783N,TIPPING SITE AND PREMISES,Joint Stocks Waste Disposal  Site,Coxhoe,Durham,,,DH6 4HH,20130601
0000317556N,STABLE,J G Cook Brewery Buildings,Kelloe,Durham,,,DH6 4PT,20150401
0000371801N,WORKSHOP AND PREMISES,Mabey Hire Co Ltd,Bowburn,Durham,,,DH6 5AN,20110201
0000432849N,STORES,Old Ammunition Dump,Brasside,Durham,,,DH1 5SF,20090401
0000435671N,STORE AND PREMISES,Basement Store,Miners Hall,Red Hill,Durham,,DH1 4BD,20151207
0000436340N,OFFICES AND PREMISES,Room 22-25,Miners Hall,Red Hill,Durham,,DH1 4BD,20151207
0000437904N,STORE AND PREMISES,Accomodation Level 3A Store 2,Land Of The Prince Bishops,Durham,,,DH1 3UJ,20110214
0000439914N,OFFICE AND PREMISES,Room 16,Miners Hall,Red Hill,Durham,,DH1 4BD,20170201
0000439926N,OFFICE AND PREMISES,Room 17,Miners Hall,Red Hill,Durham,,DH1 4BD,20170201
0000440901N,COMMUNICATION STATION AND PREMISES,Hutchinson 3G UK Ltd,Site No DH0046 At Marriott Royal County Hotel,Old Elvet,Durham,,DH1 3HL,20100105
0000440963N,COMMUNICATION STATION AND PREMISES,Hutchinson 3G UK Ltd,Site No DH0010,Rotary Way,Durham,,DH1 5RN,20090722
0000443305N,WAREHOUSE AND PREMISES,Unit 10 Sunflag Industrial Park,Belmont Industrial Estate,Belmont,Durham,,DH1 1ST,20131220
80,LAND USED FOR STORAGE AND PREMISES,Adj  2A,Tudhoe Industrial Estate,Spennymoor,Co Durham,,DL16 6TL,20000401
211,BETTING SHOP AND PREMISES,2-4 Albert Street,Shildon,Co Durham,,,DL4 2DW,20140124
2262,STORE AND PREMISES,1A Barnfield Road,Spennymoor,Co Durham,,,DL16 6EB,20140220
3427,SHOP AND PREMISES,10-14 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DP,20041025
3436,OFFICES AND PREMISES,2nd Flr,2A Beveridge Way,Newton Aycliffe,Co Durham,,DL5 4DP,20091211
3437,SHOP AND PREMISES,20 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DP,20140214
3445,SHOP AND PREMISES,28 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DP,20131014
3452,SHOP AND PREMISES,35 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DU,20140805
3454,SHOP AND PREMISES,37 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DU,20160402
3465,SHOP AND PREMISES,44 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DS,20061029
3470,SHOP AND PREMISES,50 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DS,20140822
3471,STORE AND PREMISES,51 Beveridge Way,Newton Aycliffe,Co Durham,,,DL5 4DU,20131130
4047,DAY NURSERY AND PREMISES,Little Acorns Nursery,Durham Way North,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6HP,20160122
4063,FACTORY AND PREMISES,(Bldg 12/J 732),Durham Way South,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6XN,20161013
4083,WORKSHOP AND PREMISES,(Bldg 12/A 310),Howden Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6EU,
4086,FACTORY AND PREMISES,Unit 1,Hurworth Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6UD,20160101
4103,OFFICES AND PREMISES,(Bldg 12/B 716E) Unit 5,Leaside,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6HX,20161012
4120,WAREHOUSE AND PREMISES,Unit 7 Northfield Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,,DL5 6EJ,20170119
4129,WAREHOUSE AND PREMISES,(Bldg 12/M 725A) Unit 24,Northfield Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6EJ,20170326
5050,BRICKWORKS AND PREMISES,Eldon Brickworks,Eldon,Bishop Auckland,Co Durham,,DL14 8EA,20160331
6963,RECREATION ROOM AND PREMISES,Adj Secondary Modern Sch,Central Avenue,Newton Aycliffe,Co Durham,,DL5 5QH,20151010
7307,PUBLIC HOUSE AND PREMISES,The New King William,1 Cheapside,Shildon,Co Durham,,DL4 2HW,20160826
7728,SHOP AND PREMISES,Piggys,2 Broom Road,Ferryhill,Co Durham,,DL17 8AL,20131221
7801,BINGO HALL (VACANT) AND PREMISES,73-79 Church Lane,Ferryhill,Co Durham,,,DL17 8LT,20060401
7930,HALL AND PREMISES,Shldon Musical Skills Centre R/o 13,Church Street,Shildon,Co Durham,,DL4 1DS,20100401
7932,WORKSHOP AND PREMISES,Workshop,R/o 13 Church Street,Shildon,Co Durham,,DL4 1DS,20010101
8520,PUBLIC HOUSE AND PREMISES,North Eastern Hotel,Clyde Terrace,Spennymoor,Co Durham,,DL16 7TQ,20140122
9144,SHOP AND PREMISES,40 Coronation Avenue,Shildon,Co Durham,,,DL4 2AD,20140314
9491,SHOP AND PREMISES,33 Craddock Street,Spennymoor,Co Durham,,,DL16 7SZ,20010624
10001009522,SHOP AND PREMISES,45c High Street,Durham,,,,DH1 3UL,20161110
10001009731,MUSEUM AND PREMISES,DLI Museum,Aykley Heads,Durham,,,DH1 5TU,20170224
10001009868,OFFICES AND PREMISES,Gatehouses Suite,Palatine House,Belmont Business Park,Belmont,Durham,DH1 1TW,20151031
10001009870,OFFICES AND PREMISES,Hatfield Suite,Palatine House,Belmont Business Park,Belmont,Durham,DH1 1TW,20151101
10001010281,HOTEL AND PREMISES,Hallgarth Manor Hotel,High Pittington,Durham,,,DH6 1AB,20170109
10001010299,WORKSHOP AND PREMISES,Unit 9,Evans Business Park,Belmont Industrial Estate,Belmont,Durham,DH1 1SE,20160316
10001010774,WORKSHOP AND PREMISES,Unit 47,Dragonville Industrial Park,Gilesgate Moor,Durham,,DH1 2XU,20161010
10001010775,WORKSHOP AND PREMISES,Unit 48,Dragonville Industrial Park,Gilesgate Moor,Durham,,DH1 2XU,20150201
10001010931,OFFICES AND PREMISES,Salvus House,Aykley Heads,Durham,,,DH1 5TS,20170102
10013260032,OFFICES AND PREMISES,Office 7 Durham Workspace,Abbey Road,Pity Me,Durham,,DH1 5JZ,20160601
10013260059,CAFE AND PREMISES,Unit N12,Tursdale Business Park,Tursdale,Durham,,DH6 5PG,20150721
10013260073,OFFICES AND PREMISES,Unit N19a Suite 7 & 8,Tursdale Business Park,Tursdale,Durham,,DH6 5PG,20160925
10013260105,OFFICES AND PREMISES,1st Floor Finchale House,Belmont Business Park,Belmont,Durham,,DH1 1TW,
10013260166,PUBLIC CONVENIENCE AND PREMISES,Public Convenience,The Gates Shopping Centre,Durham,,,DH1 4SL,20170401
10013260872,OFFICES AND PREMISES,2nd Floor Front,6 Old Elvet,Durham,,,DH1 3HL,20161017
10013260923,OFFICES AND PREMISES,Rooms 19-20,Miners Hall,Red Hill,Durham,,DH1 4BD,20151207
10013260925,OFFICES AND PREMISES,Meeting Chamber,Miners Hall,Red Hill,Durham,,DH1 4BD,20011022
10013261371,CLUB AND PREMISES,24 Claypath,Durham,,,,DH1 1XD,20160201
10013261885,OFFICES AND PREMISES,Unit 2,Chancery Court,Belmont Business Park,Belmont,Durham,DH1 1TW,20161030
10013261934,OFFICES AND PREMISES,Suites 1/1a William Robson House R/O,84 Claypath,Durham,,,DH1 1SA,20161224
10013261974,RETAIL WAREHOUSE AND PREMISES,Unit 4/5 Dragonville Retail Park,Dragon Lane,Durham,,,DH1 2WP,20161026
10013262030,OFFICES AND PREMISES,2nd Floor 1 West Durham Office Park,Meadowfield,Durham,,,DH7 8RD,20130930
10013819144,OFFICES AND PREMISES,1st Floor Office,Kingfisher House,St Johns Road,Meadowfield,Durham,DH7 8TZ,20170401
10013819864,OFFICES AND PREMISES,Pt Gnd Flr,Oakmere,Belmont Business Park,Belmont,Durham,DH1 1TW,20070324
10013820138,WORKSHOP AND PREMISES,Unit 8b,Bowburn Industrial Estate,Bowburn,Durham,,DH6 5AD,20131213
10013820454,WORKSHOP AND PREMISES,Marron Design,Brancepeth Castle,The Village,Brancepeth,Durham,DH7 8DE,20000401
10013820455,WORKSHOP AND PREMISES,Vacant,Brancepeth Castle,The Village,Brancepeth,Durham,DH7 8DE,20000401
10013820844,OFFICES AND PREMISES,Ground Floor East,Humber House,7 Mandale Business Park,Belmont Industrial Estate,Durham,DH1 1TH,20141201
10013820848,OFFICES AND PREMISES,Shannon House,11 Mandale Park,Belmont Industrial Estate,Durham,,DH1 1TH,20170210
10013821280,WORKSHOP AND PREMISES,Unit 5 & 6,Frankland Lane,Durham,,,DH1 5TA,20050401
10013821572,OFFICES AND PREMISES,Office 17 Durham Workspace,Abbey Road,Pity Me,Durham,,DH1 5JZ,20161223
10013823764,SHOP AND PREMISES,Unit 43a,The Gates Shopping Centre,Durham,,,DH1 4SL,20161028
10013823765,SHOP AND PREMISES,Unit 43b,The Gates Shopping Centre,Durham,,,DH1 4SL,20170212
10222,SHOP AND PREMISES,15 Darlington Road,Ferryhill,Co Durham,,,DL17 8JP,20150324
10245,BANK AND PREMISES,3-4 Darlington Road,Ferryhill,Co Durham,,,DL17 8JP,20160229
11737,BETTING SHOP AND PREMISES,Betting Shop Adj Chilton Wmc,Durham Road,Chilton,Ferryhill,Co Durham,DL17 0EX,20060720
11755,DENTAL SURGERY & PEMISES,Surgery,Durham Road,Chilton,Ferryhill,Co Durham,DL17 0EX,20151126
12223,LAND USED FOR STORAGE,Compound C,Dean & Chapter Ind Est,Ferryhill,Co Durham,,DL17 8LH,20000401
12782,STORE AND PREMISES,Store,Old Eldon,Shildon,Co Durham,,DL4 2QX,20020820
14701,PUBLIC HOUSE AND PREMISES,Fox & Hounds,23 Front Street North,Trimdon,Trimdon Station,Co Durham,TS29 6PF,20150820
14876,SHOP AND PREMISES,10 Front Street,Fishburn,Stockton-On-Tees,,,TS21 4AN,20160907
14925,STORE AND PREMISES,R/o 6-7 Front Street,Kirk Merrington,Spennymoor,Co Durham,,DL16 7HZ,20160401
14946,PUBLIC CONVENIENCE AND PREMISES,Public Convenience,Front Street,Sedgefield,Stockton On Tees,,TS21 3AT,20000601
14966,SHOP AND PREMISES,4 Front Street,Sedgefield,Stockton-On-Tees,,,TS21 3AT,20161016
17669,SHOP AND PREMISES,6 Haig Terrace,Ferryhill,Co Durham,,,DL17 8NR,20100401
19431,PUBLIC HOUSE AND PREMISES,North Britton,23 High Street,Aycliffe Village,Newton Aycliffe,Co Durham,DL5 6JX,20140513
19441,SHOP AND PREMISES,12 High Street,Bishop Middleham,Ferryhill,Co Durham,,DL17 9AR,20130929
19659,PUBLIC HOUSE AND PREMISES,Balaclava Inn,High Street,West Cornforth,Ferryhill,Co Durham,DL17 9HP,20141224
19704,SHOP AND PREMISES,49 High Street,West Cornforth,Ferryhill,Co Durham,,DL17 9HP,20070826
19716,SHOP AND PREMISES,62-64 High Street,West Cornforth,Ferryhill,Co Durham,,DL17 9HS,20070929
19721,SHOP AND PREMISES,9 High Street,West Cornforth,Ferryhill,Co Durham,,DL17 9HN,20000401
19764,STORE AND PREMISES,The Bungalow,High Whitworth Farm,Spennymoor,Co Durham,,DL16 7QL,20000401
20052050000,POLICE STATION AND PREMISES,Barnard Castle Police Station,Harmire Road,Barnard Castle,Co Durham,,DL12 8JG,20170425
20061050001,WORKSHOP,Birch Road,Barnard Castle,Co Durham,,,DL12 8JR,20150601
20087002201,GARAGE AND PREMISES,Bowman Tyre & Auto,22 Bridgegate,Barnard Castle,Co Durham,,DL12 8QF,20130510
20266002006,OFFICES AND PREMISES,1st Floor,20 Galgate,Barnard Castle,Co Durham,,DL12 8BG,19960215
20266002007,OFFICES AND PREMISES,Ground Floor Offices,20 Galgate,Barnard Castle,Co Durham,,DL12 8BG,20050401
20266004402,OFFICE AND PREMISES,44B Galgate,Barnard Castle,Co Durham,,,DL12 8AG,20160401
20266011800,SHOP AND PREMISES,118 Galgate,Barnard Castle,Co Durham,,,DL12 8BJ,20041030
20266050503,STORE AND PREMISES,Olivers Yard,Vere Road,Barnard Castle,Co Durham,,DL12 8AD,20100528
20267002100,OFFICES AND PREMISES,1st Floor,21 Galgate,Barnard Castle,Co Durham,,DL12 8EQ,20160630
20267004300,OFFICES AND PREMISES (UNDERGOING ALTERATIONS),Teesdale House,Galgate,Barnard Castle,Co Durham,,DL12 8EL,20140110
20267010702,OFFICES AND PREMISES,Claire House,Victoria Road,Barnard Castle,Co Durham,,DL12 8HW,20160817
20316008300,OFFICES AND PREMISES,83 Harmire Road,Barnard Castle,Co Durham,,,DL12 8DL,20040701
20362004001,OFFICES AND PREMISES,40A Horsemarket,Barnard Castle,Co Durham,,,DL12 8LX,20150105
20362004207,OFFICES,42d Horsemarket,Barnard Castle,Co Durham,,,DL12 8LX,20020831
20362004211,STORE AND PREMISES,Rear Of,42 Horsemarket,Barnard Castle,Co Durham,,DL12 8NA,20050401
20449000202,GYMNASIUM AND PREMISES,2B Market Place,Rear of 2 Market Place,Barnard Castle,Co Durham,,DL12 8ND,20150831
20449001601,STORES,16A Market Place,Barnard Castle,Co Durham,,,DL12 8ND,19900401
20450002305,OFFICES AND PREMISES,Offices 1 5-7 & 10-12 at,23 Market Place,Barnard Castle,Co Durham,,DL12 8NE,20110915
20450002306,OFFICES AND PREMISES,Offices 8-9 at,23 Market Place,Barnard Castle,Co Durham,,DL12 8NE,20040626
20450002307,OFFICES AND PREMISES,Office 2 at,23 Market Place,Barnard Castle,Co Durham,,DL12 8NE,20080401
20450002310,OFFICES AND PREMISES,Offices 3-4 at,23 Market Place,Barnard Castle,Co Durham,,DL12 8NE,20110722
20480510008,OFFICE AND PREMISES,Room 8 Enterprise House,Harmire Enterprise Park,Harmire Road,Barnard Castle,Co Durham,DL12 8XT,20170222
20480510033,OFFICE AND PREMISES,Room 33 Enterprise House,Harmire Enterprise Park,Harmire Road,Barnard Castle,Co Durham,DL12 8XT,20161231
20551051501,WORKSHOP AND PREMISES,Queen Street Art Studio,Queen Street,Barnard Castle,Co Durham,,DL12 8JG,20020401
20551051504,STORE AND PREMISES,Unit 2,Queen Street,Barnard Castle,Co Durham,,DL12 8JL,20080101
20710002700,RESTAURANT AND PREMISES,The Lucky House,27 The Bank,Barnard Castle,Co Durham,,DL12 8PH,20160301
20840050001,STORE AND PREMISES,Wood Street,Barnard Castle,Co Durham,,,DL12 8JS,20090828
21550,PUBLIC HOUSE AND PREMISES,The Kingfisher,Festival Walk,Spennymoor,Co Durham,,DL16 6AF,20131021
21613,SHOP AND PREMISES,4 King Street,Spennymoor,Co Durham,,,DL16 6QG,20140614
24408,PUBLIC HOUSE AND PREMISES,12-13 Main Street,Ferryhill,Co Durham,,,DL17 8LA,20161115
24415,SHOP AND PREMISES,6 Main Street,Ferryhill,Co Durham,,,DL17 8LA,20161220
24429,WAREHOUSE,Warehouse,Main Street,Shildon,Co Durham,,DL4 1AL,20100607
24472,BANK AND PREMISES,4 Main Street,Shildon,Co Durham,,,DL4 1DB,20121012
24760,HAIRDRESSING SALON AND PREMISES,18a Market Street,Ferryhill,Co Durham,,,DL17 8JN,20000401
24792,SHOP AND PREMISES,5 Market Street,Ferryhill,Co Durham,,,DL17 8JN,20150702
27541,OFFICES AND PREMISES,28a North Street,Ferryhill,Co Durham,,,DL17 8HX,20000401
28065,GARAGE AND PREMISES,Garage,Rowlandson Terrace,Ferryhill,Co Durham,,DL17 8AR,20150924
29613,SHOP AND PREMISES,45 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20111001
29619,SHOP AND PREMISES,19 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20160720
29620,SHOP AND PREMISES,2 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20070529
29622,SHOP AND PREMISES,23 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20160627
29624,SHOP AND PREMISES,25 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20140822
29625,SHOP AND PREMISES,27 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20041101
29634,BANK AND PREMISES,41-43 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20110316
29635,SHOP AND PREMISES,47 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20000401
30830,PUBLIC HOUSE AND PREMISES,Queens Head Inn,119 Auckland Terrace,Shildon,Co Durham,,DL4 1AZ,20150601
31624,STORE,Rear Of,High Street,Spennymoor,Co Durham,,DL16 6AA,20000401
31756,SHOP AND PREMISES,5 Redesdale Court,Trimdon Grange,Trimdon Station,Co Durham,,TS29 6LE,20160911
31812,SHOP AND PREMISES,16 Redworth Road,Shildon,Co Durham,,,DL4 2JE,20151009
35185,PUBLIC HOUSE AND PREMISES,Slake Terrace Inn,Slake Terrace,West Cornforth,Ferryhill,Co Durham,DL17 9JD,20160125
35871,PUBLIC HOUSE AND PREMISES,Cross Hill Hotel,1 The Square,Sedgefield,Stockton On Tees,,TS21 2AB,20170413
36383,LAND USED FOR STORAGE AND PREMISES,Storage Land,Station Road,West Cornforth,Ferryhill,Co Durham,DL17 9LA,20050115
38350,VILLAGE HALL,The Shildon Centre,Main Street,Shildon,Co Durham,,DL4 1AH,20150821
39600,WORKSHOP AND PREMISES,Bldg 12/m 739,Unit 26 Northfield Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6EJ,20170125
39633,WORKSHOP AND PREMISES,Unit 1e,Tudhoe Industrial Estate,Spennymoor,Co Durham,,DL16 6TL,
39714,WORKSHOP AND PREMISES,Bldg 12/e 768a,UNIT 4 BRIGHOUSE COURT Burtree Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6HZ,20160515
39731,STORE AND PREMISES,Unit 10L,Dabble Duck Ind Estate,Shildon,Co Durham,,DL4 2RA,20170101
03TOW0804502W,VISITORS CENTRE AND PREMISES,Boundary Cottage Farm,Tow Law,Bishop Auckland,Co Durham,,DL13 4QB,20040729
03TOW3836501W,HOTEL AND PREMISES,Helme Park Hall,Country House Hotel,Near Tow Law,Bishop Auckland,Co Durham,DL13 4NW,20160520
03WOL2412533W,WORKSHOP AND PREMISES,2D Durham Road,Wolsingham,Bishop Auckland,Co Durham,,DL13 3JW,20161202
03WOL9360501W,SCHOOL AND PREMISES,Wolsingham School and Commercial College,Leazes Lane,Wolsingham,Bishop Auckland,Co Durham,DL13 3DN,20160425
41595,STORE AND PREMISES,West Terrace,Aycliffe Village,Newton Aycliffe,Co Durham,,DL5 6LE,20120401
46274,WORKSHOP AND PREMISES,Unit 10e,Dabble Duck Ind Estate,Shildon,Co Durham,,DL4 2RA,20161104
46333,WORKSHOP AND PREMISES,Unit 2a,Chilton Ind Estate,Chilton,Ferryhill,Co Durham,DL17 0PB,20170216
46334,WORKSHOP AND PREMISES,Unit 2b,Chilton Ind Estate,Chilton,Ferryhill,Co Durham,DL17 0SF,20170410
46514,WORKSHOP AND PREMISES,Unit 5,All Saints Ind Estate,Shildon,Co Durham,,DL4 2RD,20170224
46582,FACTORY AND PREMISES,Unit 5/5A Pit Head Baths,Fishburn Ind Estate,Fishburn,Stockton-On-Tees,,TS21 4AJ,20090915
46611,LAND USED FOR STORAGE,No 1 Compound,Furnace Industrial Estate,Byerley Road,Shildon,Co Durham,DL4 1QB,20161221
46996,STORE AND PREMISES,Unit 36 Enterprise City,Meadowfield Avenue Green Lane Ind Est,Spennymoor,Co Durham,,DL16 6JF,20170123
47014,WORKSHOP AND PREMISES,Unit 24 Enterprise City,Meadowfield Avenue Green Lane Ind Est,Spennymoor,Co Durham,,DL16 6JF,20170301
47017,WORKSHOP AND PREMISES,Unit 38 Enterprise City,Meadowfield Avenue Green Lane Ind Est,Spennymoor,Co Durham,,DL16 6JF,20150730
47021,OFFICES AND PREMISES,Block 1/Ground Floor/Unit E,St Cuthberts House,Durham Way North,Aycliffe Business Park,Co Durham,DL5 6DL,20121130
47266,WORKSHOP AND PREMISES,Unit 2c,Tudhoe Industrial Estate,Spennymoor,Co Durham,,DL16 6TY,20161107
47267,WAREHOUSE AND PREMISES,Unit 2d,Tudhoe Industrial Estate,Spennymoor,Co Durham,,DL16 6TL,20170414
47490,WORKSHOP AND PREMISES,Workshop & Premises,Thrislington Ind Estate,West Cornforth,Co Durham,,DL17 9EU,20110307
47607,STORE AND PREMISES,Unit 34 Enterprise City,Meadowfield Avenue Green Lane Ind Est,Spennymoor,Co Durham,,DL16 6JF,20150824
47875,KIOSKS,Kiosks 1 & 2,Festival Walk,Spennymoor,Co Durham,,DL16 6AB,20000401
47876,KIOSKS,Kiosks 3 & 4,Festival Walk,Spennymoor,Co Durham,,DL16 6AB,20000401
47907,SHOP AND PREMISES (UNDERGOING ALTERATIONS),14 Maughan Terrace,Fishburn,Stockton-On-Tees,,,TS21 4BY,20140215
47982,WORKSHOP AND PREMISES,Unit 4c,Fishburn Ind Estate,Fishburn,Stockton-On-Tees,,TS21 4AJ,20170201
47996,LAND USED FOR STORAGE,Compound L,Dean & Chapter Ind Est,Ferryhill,Co Durham,,DL17 8LH,20120720
48030,WORKSHOP AND PREMISES,Unit 10m,Dabble Duck Ind Estate,Shildon,Co Durham,,DL4 2RA,20160101
48037,WAREHOUSE AND PREMISES,RJ & MC Haulage Ltd,Sedgefield Station,Sedgefield,Stockton On Tees,,TS21 2EP,20160928
48055,OFFICES AND PREMISES,54 North End,Sedgefield,Stockton On Tees,,,TS21 3BT,20081202
48108,WORKSHOP AND PREMISES,Unit 4a,Fishburn Ind Estate,Fishburn,Stockton-On-Tees,,TS21 4AJ,20150101
48148,OFFICES AND PREMISES,Clevesferye House,Lambton Road,Ferryhill,Co Durham,,DL17 8BQ,20170401
48199,VEHICLE REPAIR WORKSHOP AND PREMISES,Bluebell Workshops,Leaside,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6HX,20170407
48211,WAREHOUSE AND PREMISES,Unit B1,Whinbank Park Whinbank Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6AY,20160601
48248,WAREHOUSE AND PREMISES,Unit 11 Northfield Way,Aycliffe Business Park,Newton Aycliffe,Co Durham,,DL5 6EJ,20161024
48295,COMMUNICATION STATION AND PREMISES,Mast,Adelaide Bank,Shildon,Co Durham,,DL4 1BB,20160504
48296,COMMUNICATION STATION AND PREMISES,Mast,School Aycliffe Lane,School Aycliffe,Newton Aycliffe,Co Durham,DL5 6QF,20160524
48305,COMMUNICATION STATION AND PREMISES,R/o Unit 13 Vodafone Uk Ltd (04827),Chilton Ind Estate,Chilton,Ferryhill,Co Durham,DL17 0PB,20160614
48316,WORKSHOP AND PREMISES,2c Trimdon Ind Estate,Trimdon Grange,Trimdon Station,Co Durham,,TS29 6PA,20161108
48377,WORKSHOP AND PREMISES,A5 Waterloo Terrace,Shildon,Co Durham,,,DL4 1AU,20150401
48415,COMMUNICATION STATION AND PREMISES,Vodafone Cell 04523 East Roughlea Farm,Ferryhill,Co Durham,,,DL17 8RP,20161116
48464,WORKSHOP AND PREMISES,Unit 2,Fishburn Ind Estate,Fishburn,Stockton-On-Tees,,TS21 4AJ,20150507
48478,SHOP AND PREMISES,9 Greenwell Road,Newton Aycliffe,Co Durham,,,DL5 4DH,20170101
48609,OFFICE,Estate Managers Office,Crispin Court,Sedgefield,Stockton-On-Tees,,TS21 2AR,20170401
48639,WORKSHOP AND PREMISES,Bldg 12/a 317  Pt,Ricknall Avenue,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6DX,20160401
48647,WAREHOUSE AND PREMISES,Unit 6,Cumbie Way,Aycliffe  Business Park,Newton Aycliffe,Co Durham,DL5 6YA,20170311
48703102,OFFICES AND PREMISES,1B Rickleton,Bowes Business Park,Lambton Park,Chester Le Street,Co Durham,DH3 4AN,20160624
48703103,OFFICES AND PREMISES,1C Rickleton,Bowes Business Park,Lambton Park,Chester Le Street,Co Durham,DH3 4AN,20160624
48705,FACTORY AND PREMISES,Unit 13,I E S Centre Horndale Avenue,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6DR,20170101
48730,SHOP CAFE AND PREMISES,3-5 Main Street,Shildon,Co Durham,,,DL4 1AJ,20170201
48737,COMMUNICATION STATION AND PREMISES,Orange PCS Ltd,Durham Way South,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6XN,20130208
48738,COMMUNICATION STATION AND PREMISES,Orange PCS Ltd,Salters Lane Industrial  Estate,Sedgefield,Stockton-On-Tees,,TS21 3EE,20120620
48743,FACTORY AND PREMISES,Block A Unit 3 - 4,Merrington Lane,Spennymoor,Co Durham,,DL16 7XL,20151028
48760,COMMUNICATION STATION AND PREMISES,Mast,Market Street,Ferryhill,Co Durham,,DL17 8JN,20130208
48770,LAND USED FOR STORAGE,Storage Land,Mainsforth Colliery,Mainsforth,Ferryhill,Co Durham,DL17 9DG,20101101
48805,COMMUNICATION STATION AND PREMISES,Orange PCS Ltd,Chilton Industrial Estate,Chilton,Ferryhill,Co Durham,DL17 0PB,20130208
48890,WAREHOUSE AND PREMISES,Block A,Unit 7,Merrington Lane,Spennymoor,Co Durham,DL16 7XL,20151028
48904,COMMUNICATION STATION AND PREMISES,Mast,Watson Court Green Lane Ind Estate,Spennymoor,Co Durham,,DL16 6JA,20120417
48934,WORKSHOP AND PREMISES,Unit 4,Shildon Business Centre,Dabble Duck Industrial Estate,Shildon,Co Durham,DL4 2RA,20160802
48947,OFFICES AND PREMISES,Ground Floor Office,Shildon Business Centre,Dabble Duck Industrial Estate,Shildon,Co Durham,DL4 2RF,20170206
48964,OFFICES AND PREMISES,Block 1/First Floor/Unit 2,St Cuthberts House,Durham Way North,Aycliffe Business Park,Co Durham,DL5 6DN,20160229
48977,LORRY PARK,Mccarron Transport,Central Park Durham Way North,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6HN,20041001
48978,LORRY PARK,Lorry Park,CENTRAL PARK Durham Way North,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6DN,20010914
48981,TRAINING ROOMS AND PREMISES,15-17 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20160801
49034,CAFE AND PREMISES,51 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20150218
49095,OFFICES AND PREMISES,27 Faraday Street,Ferryhill,Co Durham,,,DL17 8PD,20150911
49101,SHOP AND PREMISES,Shop & Premises,Festival Walk,Spennymoor,Co Durham,,DL16 6AB,20120224
49158,SHOP AND PREMISES,11-13 Festival Walk,Spennymoor,Co Durham,,,DL16 6AB,20060624
49179,COMMUNICATION STATION AND PREMISES,Communication Station & Prem,Rye Close,Ricknall Lane,Newton Aycliffe,Co Durham,DL5 6JJ,20090421
49206,COMMUNICATION STATION AND PREMISES,Orance PCS Ltd,Grindon Way,Heighington Lane Business Park,Newton Aycliffe,Co Durham,DL5 6SH,20130531
49213,WORKSHOP SHOWROOM AND PREMISES,Unit 3C,Whinbank Park Whinbank Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6AY,20160504
49226,STORE AND PREMISES,Unit 4C,Whinbank Park Whinbank Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6AY,20170303
49227,POST OFFICE AND PREMISES,2 Eldon Terrace,Chilton Lane,Ferryhill,Co Durham,,DL17 0AW,20160401
49267,WORKSHOP AND PREMISES,Bldg 12/ E/ 465/b2,Burtree Road,Aycliffe Business Park,Newton Aycliffe,Co Durham,DL5 6HQ,20151224
49320,STORE,R/o 8,Butterwick Road,Fishburn,Stockton-On-Tees,,TS21 4DY,20150401
